date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:48:01	502/502	---MCZ	200	added ('OK')	text/plain	etag:cacheable:f23d5c6e1de87521141ac6ab144806ae	https://toytown-ishi.myshopify.com/robots.txt		(from )
09:48:02	539149/539149	---MCZ	200	added ('OK')	text/html	etag:cacheable:a6b3c65c88e196a08a2f4c1bde1525c7	https://toytown-ishi.myshopify.com/	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/index.html	(from )
09:48:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:03%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/favicon_32x32.png?v=1613688259	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/favicon_32x32.080fb.delayed	(from https://toytown-ishi.myshopify.com/)
09:48:04	970/970	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2020:59:57%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/files/favicon_32x32.png?v=1613688259	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/favicon_32x3280fb.png	(from https://toytown-ishi.myshopify.com/)
09:48:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:04%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min.js?v=84266046833714934021641382720	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.mineba6.js	(from https://toytown-ishi.myshopify.com/)
09:48:04	129855/129855	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202023%2008:15:09%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min.js?v=84266046833714934021641382720	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.mineba6.js	(from https://toytown-ishi.myshopify.com/)
09:48:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:04%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/global.js?v=151529897481056320581663743538	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/global81aa.js	(from https://toytown-ishi.myshopify.com/)
09:48:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:06%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/cart-notification.js?v=84791930338080947381641382711	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/cart-notification5e09.js	(from https://toytown-ishi.myshopify.com/)
09:48:06	35294/35294	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2012%20Dec%202022%2021:36:19%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/global.js?v=151529897481056320581663743538	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/global81aa.js	(from https://toytown-ishi.myshopify.com/)
09:48:06	2730/2730	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2004:19:14%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/cart-notification.js?v=84791930338080947381641382711	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/cart-notification5e09.js	(from https://toytown-ishi.myshopify.com/)
09:48:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:06%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/lazysizes.js?v=162282238643335803861641382720	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/lazysizes1420.js	(from https://toytown-ishi.myshopify.com/)
09:48:06	7633/7633	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2006:33:07%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/lazysizes.js?v=162282238643335803861641382720	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/lazysizes1420.js	(from https://toytown-ishi.myshopify.com/)
09:48:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:07%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/shop.js?v=89352290788637285281670654711	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/shop1e29.js	(from https://toytown-ishi.myshopify.com/)
09:48:07	16161/16161	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2004:19:13%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/shop.js?v=89352290788637285281670654711	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/shop1e29.js	(from https://toytown-ishi.myshopify.com/)
09:48:08	540148/540148	---MCZ	200	added ('OK')	text/html	etag:cacheable:ceda58c7f0f88131c4e22c7fff3f3e3b	https://toytown-ishi.myshopify.com/ar	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/ar.html	(from https://toytown-ishi.myshopify.com/)
09:48:09	540981/540981	---MCZ	200	added ('OK')	text/html	etag:cacheable:b7b33512ccee5c0fa9050b683ec99496	https://toytown-ishi.myshopify.com/es	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es.html	(from https://toytown-ishi.myshopify.com/)
09:48:09	1659/1659	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2029%20Oct%202022%2004:27:59%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~Information~NoAddressLocation~Payment~PostPurchase~Review~Shipping~ShopPay~Sho~cf13f96e.baseline.en.8d3a709bcf8c04f77ed7.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_Information_NoAddressLocation_Payment_PostPurchase_Review_Shipping_ShopPay_Sho_cf13f96e.baseline.en.8d3a709bcf8c04f77ed7.js	(from https://toytown-ishi.myshopify.com/)
09:48:10	77307/77307	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2015:26:15%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.baseline.en.935f71e1b5e37b1a673d.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.baseline.en.935f71e1b5e37b1a673d.js	(from https://toytown-ishi.myshopify.com/)
09:48:10	536948/536948	---MCZ	200	added ('OK')	text/html	etag:cacheable:ba3597b7faed130829db54fe124c9500	https://toytown-ishi.myshopify.com/en-gb	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb.html	(from https://toytown-ishi.myshopify.com/)
09:48:10	14938/14938	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2015:26:15%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment.baseline.en.e38e94a10255bd8dac2c.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment.baseline.en.e38e94a10255bd8dac2c.js	(from https://toytown-ishi.myshopify.com/)
09:48:10	197499/197499	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2015:26:16%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information.baseline.en.3c067bc64a64a71ff5ad.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/Information.baseline.en.3c067bc64a64a71ff5ad.js	(from https://toytown-ishi.myshopify.com/)
09:48:11	371579/371579	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2015:26:16%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui~app.baseline.en.26a0342d355a675e2801.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui_app.baseline.en.26a0342d355a675e2801.js	(from https://toytown-ishi.myshopify.com/)
09:48:11	459676/459676	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2023%20Jan%202023%2011:37:23%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.baseline.en.1188b9033722bc012e84.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.baseline.en.1188b9033722bc012e84.js	(from https://toytown-ishi.myshopify.com/)
09:48:11	161668/161668	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2025%20Jan%202023%2014:48:15%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~app.baseline.en.4e70883e139eb5a799c1.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_app.baseline.en.4e70883e139eb5a799c1.js	(from https://toytown-ishi.myshopify.com/)
09:48:11	180614/180614	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Jan%202023%2022:59:11%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.baseline.en.954db6995929b6f1f646.css	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.baseline.en.954db6995929b6f1f646.css	(from https://toytown-ishi.myshopify.com/)
09:48:11	8976/8976	---MCZ	200	added ('OK')	text/css	date:Mon,%2005%20Dec%202022%2017:44:42%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/app.baseline.en.dd733f21b66b59afc26d.css	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/app.baseline.en.dd733f21b66b59afc26d.css	(from https://toytown-ishi.myshopify.com/)
09:48:12	3021/3021	---MCZ	200	added ('OK')	text/css	date:Mon,%2030%20Jan%202023%2015:26:17%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.baseline.en.9f248e42bf2a8151ea27.css	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.baseline.en.9f248e42bf2a8151ea27.css	(from https://toytown-ishi.myshopify.com/)
09:48:12	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/GET	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/GET	(from https://toytown-ishi.myshopify.com/)
09:48:13	1922/1922	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2031%20Jan%202023%2003:25:02%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://toytown-ishi.myshopify.com/)
09:48:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:13%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	(from https://toytown-ishi.myshopify.com/)
09:48:13	10292/10292	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2004%20Jan%202023%2020:03:22%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	(from https://toytown-ishi.myshopify.com/)
09:48:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:13%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://toytown-ishi.myshopify.com/)
09:48:13	37632/37632	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2002%20Sep%202022%2006:26:27%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://toytown-ishi.myshopify.com/)
09:48:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:14%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/compiled_assets/scripts.js?31769	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/compiled_assets/scripts23e1.js	(from https://toytown-ishi.myshopify.com/)
09:48:14	4073/4073	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2020%20Jan%202023%2010:26:38%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/compiled_assets/scripts.js?31769	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/compiled_assets/scripts23e1.js	(from https://toytown-ishi.myshopify.com/)
09:48:14	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/baby%20brand/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://toytown-ishi.myshopify.com/)
09:48:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:14%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min.css?v=76577207104680680741641382719	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min4e2f.css	(from https://toytown-ishi.myshopify.com/)
09:48:15	61150/61150	---MCZ	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2023:19:44%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min.css?v=76577207104680680741641382719	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min4e2f.css	(from https://toytown-ishi.myshopify.com/)
09:48:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:15%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/base.css?v=145680604238084638381670652407	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/baseee29.css	(from https://toytown-ishi.myshopify.com/)
09:48:15	174628/174628	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Jan%202023%2003:21:51%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/base.css?v=145680604238084638381670652407	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/baseee29.css	(from https://toytown-ishi.myshopify.com/)
09:48:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:15%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme.css?v=130578249682409993331664167078	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme31e4.css	(from https://toytown-ishi.myshopify.com/)
09:48:16	93328/93328	---MCZ	200	added ('OK')	text/css	date:Fri,%2027%20Jan%202023%2003:40:47%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme.css?v=130578249682409993331664167078	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme31e4.css	(from https://toytown-ishi.myshopify.com/)
09:48:16	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/POST	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/POST	(from https://toytown-ishi.myshopify.com/)
09:48:16	109393/109393	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202023%2016:28:41%20GMT	https://cdn.shopify.com/s/trekkie.storefront.2a8b43dedf58d4618d93228034ac7e254093b395.min.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/trekkie.storefront.2a8b43dedf58d4618d93228034ac7e254093b395.min.js	(from https://toytown-ishi.myshopify.com/)
09:48:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:17%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	(from https://toytown-ishi.myshopify.com/)
09:48:18	8318/8318	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2002%20Sep%202022%2005:26:46%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	(from https://toytown-ishi.myshopify.com/)
09:48:18	59535/59535	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2015%20Nov%202022%2020:15:31%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://toytown-ishi.myshopify.com/)
09:48:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:19%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/page-account.css?v=160686326329420194631641382722	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/page-account3b45.css	(from https://toytown-ishi.myshopify.com/)
09:48:20	118538/118538	---MCZ	200	added ('OK')	text/html	etag:cacheable:cf09e0e9447b85a28012ba2a90a39f46	https://toytown-ishi.myshopify.com/pages/wishlist	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/wishlist.html	(from https://toytown-ishi.myshopify.com/)
09:48:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:20%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/Logo_1_64e3043d-5699-470a-a17c-a219f0189746_large.png?v=1613713625	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/Logo_1_64e3043d-5699-470a-a17c-a219f0189746_large16a4.png	(from https://toytown-ishi.myshopify.com/)
09:48:20	18027/18027	---MCZ	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2010:26:38%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/page-account.css?v=160686326329420194631641382722	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/page-account3b45.css	(from https://toytown-ishi.myshopify.com/)
09:48:21	3892/3892	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2004:18:21%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/files/Logo_1_64e3043d-5699-470a-a17c-a219f0189746_large.png?v=1613713625	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/Logo_1_64e3043d-5699-470a-a17c-a219f0189746_large16a4.png	(from https://toytown-ishi.myshopify.com/)
09:48:22	330093/330093	---MCZ	200	added ('OK')	text/html	etag:cacheable:1e3f92d5f7f47a29e14b33dd3f0cf928	https://toytown-ishi.myshopify.com/collections/new-product	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/new-product.html	(from https://toytown-ishi.myshopify.com/)
09:48:22	326988/326988	---MCZ	200	added ('OK')	text/html	etag:cacheable:6c4ee4e9f44b85b406b63ee3f2b01901	https://toytown-ishi.myshopify.com/collections/onesie	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/onesie.html	(from https://toytown-ishi.myshopify.com/)
09:48:23	329811/329811	---MCZ	200	added ('OK')	text/html	etag:cacheable:1c93753f992437f1053098ef01f70314	https://toytown-ishi.myshopify.com/collections/toy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/toy.html	(from https://toytown-ishi.myshopify.com/)
09:48:24	327487/327487	---MCZ	200	added ('OK')	text/html	etag:cacheable:a6884ea7049227649ec0142caa7da309	https://toytown-ishi.myshopify.com/collections/ring-rattles	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/ring-rattles.html	(from https://toytown-ishi.myshopify.com/)
09:48:24	317152/317152	---MCZ	200	added ('OK')	text/html	etag:cacheable:6e865e7144c95269b23a115163eedc90	https://toytown-ishi.myshopify.com/collections/teddies	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/teddies.html	(from https://toytown-ishi.myshopify.com/)
09:48:25	324942/324942	---MCZ	200	added ('OK')	text/html	etag:cacheable:f51fbf1252c02921efebca229f9108b7	https://toytown-ishi.myshopify.com/collections/special-product	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/special-product.html	(from https://toytown-ishi.myshopify.com/)
09:48:25	185205/185205	---MCZ	200	added ('OK')	text/html	etag:cacheable:1d893741173a43d7de22973de627b576	https://toytown-ishi.myshopify.com/products/autem-euaiure	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/products/autem-euaiure.html	(from https://toytown-ishi.myshopify.com/)
09:48:26	124532/124532	---MCZ	200	added ('OK')	text/html	etag:cacheable:fc4151e272b683a83e94dedbf5184984	https://toytown-ishi.myshopify.com/collections	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections.html	(from https://toytown-ishi.myshopify.com/)
09:48:26	120759/120759	---MCZ	200	added ('OK')	text/html	etag:cacheable:c15b2e63316a15471b4b3f5ea51eda5e	https://toytown-ishi.myshopify.com/pages/about-us	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/about-us.html	(from https://toytown-ishi.myshopify.com/)
09:48:26	120332/120332	---MCZ	200	added ('OK')	text/html	etag:cacheable:2483817fe6986f28d66b0694afafb1b9	https://toytown-ishi.myshopify.com/pages/contact	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/contact.html	(from https://toytown-ishi.myshopify.com/)
09:48:27	127339/127339	---MCZ	200	added ('OK')	text/html	etag:cacheable:3bb0c978b82276b7aaf5eedf99091417	https://toytown-ishi.myshopify.com/pages/faq	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/faq.html	(from https://toytown-ishi.myshopify.com/)
09:48:27	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/abcd	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/abcd	(from https://toytown-ishi.myshopify.com/)
09:48:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:28%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/1_83c59c5b-562d-4fa4-9e35-fe34c3861314.png?v=1613730026	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/1_83c59c5b-562d-4fa4-9e35-fe34c3861314b661.png	(from https://toytown-ishi.myshopify.com/)
09:48:29	128405/128405	---MCZ	200	added ('OK')	text/html	etag:cacheable:49c746318bc99ee2e2aa8be5f40c5e8c	https://toytown-ishi.myshopify.com/blogs/toy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/blogs/toy.html	(from https://toytown-ishi.myshopify.com/)
09:48:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:30%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1479_7.png?v=1664003765	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1479_77874.png	(from https://toytown-ishi.myshopify.com/)
09:48:30	131441/131441	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2004:18:29%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/files/1_83c59c5b-562d-4fa4-9e35-fe34c3861314.png?v=1613730026	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/1_83c59c5b-562d-4fa4-9e35-fe34c3861314b661.png	(from https://toytown-ishi.myshopify.com/)
09:48:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:31%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/2_06443651-054a-436b-9476-0f052b33713e_1.png?v=1664165252	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/2_06443651-054a-436b-9476-0f052b33713e_1.43bfe8.delayed	(from https://toytown-ishi.myshopify.com/)
09:48:32	167638/167638	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2004:18:30%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1479_7.png?v=1664003765	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1479_77874.png	(from https://toytown-ishi.myshopify.com/)
09:48:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:18:33%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1480_2.png?v=1664003754	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/Rectangle_1480_238e1.png	(from https://toytown-ishi.myshopify.com/)
